date,tickers
2020-05-07,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,INTC,HD,VZ,BAC,PFE,NFLX,KO,DIS,NVDA,XOM,PEP,MRK,ADBE,CSCO,CVX,PYPL,ABT,ORCL,CMCSA,T,CRM,LLY,ABBV,BMY,NKE,AMGN,COST,MCD,TMO,MDT,ACN,TMUS,NEE,PM,AVGO,UNP,CHTR,LMT"
2020-05-08,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,INTC,HD,VZ,BAC,KO,DIS,PFE,NVDA,NFLX,XOM,PEP,MRK,CSCO,CVX,ADBE,PYPL,ORCL,CMCSA,ABT,T,CRM,NKE,LLY,ABBV,BMY,AMGN,COST,MCD,MDT,TMO,TMUS,ACN,NEE,PM,AVGO,UNP,CHTR,LMT"
2020-05-11,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,INTC,HD,VZ,PFE,NVDA,BAC,KO,DIS,NFLX,XOM,MRK,PEP,CSCO,ADBE,CVX,ABT,PYPL,ORCL,CMCSA,CRM,T,ABBV,LLY,AMGN,BMY,NKE,COST,MCD,TMO,MDT,TMUS,ACN,NEE,PM,AVGO,UNP,AMT,LMT"
2020-05-12,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,UNH,MA,JPM,HD,INTC,VZ,PFE,KO,NVDA,BAC,NFLX,DIS,MRK,PEP,XOM,CSCO,ADBE,CVX,ABT,PYPL,ORCL,CMCSA,CRM,T,ABBV,BMY,LLY,AMGN,NKE,COST,MCD,TMO,MDT,ACN,TMUS,NEE,PM,AVGO,UNP,LMT,CHTR"
2020-05-13,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,UNH,JPM,HD,INTC,VZ,PFE,NFLX,NVDA,KO,MRK,DIS,PEP,BAC,CSCO,XOM,ADBE,PYPL,CVX,ABT,ORCL,CMCSA,CRM,T,ABBV,LLY,BMY,AMGN,COST,NKE,TMO,MCD,MDT,ACN,TMUS,NEE,PM,AVGO,UNP,CHTR,AMT"
2020-05-14,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,UNH,JPM,HD,INTC,VZ,PFE,NVDA,NFLX,MRK,DIS,BAC,KO,CSCO,PEP,XOM,ADBE,PYPL,CVX,ORCL,CMCSA,ABT,T,CRM,ABBV,BMY,LLY,AMGN,NKE,TMO,COST,MCD,MDT,TMUS,ACN,NEE,AVGO,PM,UNP,CHTR,AMT"
2020-05-15,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,UNH,JPM,HD,INTC,VZ,NVDA,NFLX,PFE,DIS,MRK,PEP,BAC,CSCO,KO,ADBE,XOM,PYPL,ORCL,CVX,CMCSA,ABT,CRM,T,ABBV,BMY,LLY,AMGN,TMO,NKE,COST,MCD,MDT,TMUS,ACN,NEE,PM,AVGO,CHTR,UNP,DHR"
2020-05-18,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,UNH,JPM,HD,INTC,VZ,NVDA,DIS,PFE,BAC,NFLX,KO,MRK,CSCO,XOM,PEP,ADBE,CMCSA,PYPL,CVX,ORCL,ABT,T,CRM,ABBV,BMY,LLY,NKE,AMGN,TMO,COST,MCD,MDT,TMUS,ACN,NEE,AVGO,UNP,CHTR,PM,LMT"
2020-05-19,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,UNH,JPM,INTC,HD,VZ,NVDA,DIS,NFLX,PFE,BAC,KO,CSCO,MRK,PEP,XOM,ADBE,CMCSA,PYPL,CVX,ORCL,CRM,ABT,T,ABBV,NKE,LLY,BMY,TMO,COST,AMGN,MCD,MDT,TMUS,ACN,NEE,AVGO,UNP,CHTR,PM,LMT"
2020-05-20,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,INTC,HD,VZ,NVDA,DIS,BAC,PFE,NFLX,KO,CSCO,XOM,MRK,ADBE,PEP,CMCSA,PYPL,CVX,ORCL,CRM,T,ABT,ABBV,NKE,BMY,LLY,MCD,COST,TMO,AMGN,MDT,ACN,TMUS,NEE,UNP,AVGO,PM,TXN,CHTR"
2020-05-21,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,INTC,HD,VZ,NVDA,DIS,BAC,PFE,KO,NFLX,CSCO,XOM,MRK,ADBE,PEP,CMCSA,PYPL,CVX,ORCL,T,ABT,CRM,ABBV,NKE,BMY,LLY,MCD,COST,TMO,AMGN,MDT,ACN,TMUS,NEE,UNP,AVGO,PM,CHTR,TXN"
2020-05-22,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,INTC,HD,VZ,NVDA,DIS,BAC,PFE,KO,CSCO,NFLX,ADBE,XOM,MRK,PEP,CMCSA,PYPL,CVX,ORCL,ABT,T,CRM,ABBV,NKE,BMY,MCD,LLY,TMO,COST,AMGN,MDT,ACN,TMUS,NEE,UNP,AVGO,PM,AMT,CHTR"
2020-05-26,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,JPM,PG,UNH,INTC,HD,VZ,DIS,NVDA,BAC,KO,PFE,XOM,CSCO,MRK,NFLX,ADBE,CMCSA,PEP,CVX,PYPL,T,ORCL,CRM,ABT,NKE,ABBV,MCD,BMY,COST,LLY,TMO,AMGN,MDT,ACN,TMUS,UNP,NEE,AVGO,PM,AMT,WFC"
2020-05-27,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,INTC,HD,VZ,BAC,DIS,NVDA,KO,PFE,CSCO,XOM,MRK,NFLX,CMCSA,PEP,ADBE,CVX,T,PYPL,ORCL,ABT,CRM,NKE,ABBV,MCD,BMY,COST,TMO,AMGN,LLY,MDT,ACN,TMUS,NEE,UNP,AVGO,PM,WFC,AMT"
2020-05-28,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,BAC,DIS,NVDA,KO,PFE,CSCO,MRK,XOM,PEP,ADBE,NFLX,CMCSA,PYPL,CVX,ORCL,T,CRM,ABT,NKE,ABBV,MCD,COST,LLY,TMO,BMY,AMGN,MDT,ACN,NEE,TMUS,UNP,PM,AMT,AVGO,WFC"
2020-05-29,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,JPM,PG,UNH,INTC,HD,VZ,NVDA,DIS,BAC,CSCO,PFE,KO,MRK,XOM,ADBE,NFLX,PEP,PYPL,CMCSA,CVX,ORCL,ABT,T,CRM,NKE,ABBV,LLY,MCD,TMO,COST,BMY,AMGN,MDT,ACN,NEE,TMUS,AVGO,UNP,AMT,PM,CHTR"
2020-06-01,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,NVDA,BAC,DIS,KO,CSCO,XOM,MRK,NFLX,ADBE,PFE,PEP,CMCSA,PYPL,CVX,T,ABT,ORCL,CRM,NKE,ABBV,MCD,LLY,TMO,COST,BMY,AMGN,MDT,ACN,NEE,TMUS,AMT,AVGO,PM,UNP,CHTR"
2020-06-02,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,JPM,PG,UNH,HD,INTC,VZ,NVDA,BAC,DIS,KO,CSCO,XOM,MRK,PFE,NFLX,ADBE,CMCSA,PYPL,PEP,CVX,T,ABT,ORCL,CRM,NKE,ABBV,LLY,MCD,TMO,BMY,COST,AMGN,ACN,MDT,NEE,TMUS,AVGO,AMT,UNP,PM,WFC"
2020-06-03,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,BAC,DIS,NVDA,KO,XOM,CSCO,MRK,PFE,CMCSA,ADBE,NFLX,PEP,PYPL,CVX,T,ORCL,NKE,ABT,CRM,ABBV,MCD,LLY,TMO,BMY,COST,ACN,MDT,AMGN,NEE,TMUS,AVGO,UNP,AMT,WFC,TXN"
2020-06-04,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,INTC,HD,VZ,BAC,DIS,NVDA,KO,XOM,CSCO,MRK,PFE,CMCSA,ADBE,NFLX,PYPL,PEP,CVX,T,ORCL,NKE,ABT,CRM,ABBV,MCD,BMY,COST,TMO,LLY,MDT,AMGN,ACN,AVGO,WFC,TMUS,NEE,UNP,TXN,PM"
2020-06-05,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,BAC,VZ,DIS,XOM,NVDA,KO,CSCO,MRK,CMCSA,PFE,ADBE,CVX,NFLX,PEP,PYPL,T,ORCL,NKE,ABT,CRM,ABBV,MCD,TMO,BMY,COST,MDT,LLY,AMGN,ACN,WFC,AVGO,UNP,TMUS,NEE,C,TXN"
2020-06-08,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,JPM,WMT,MA,PG,UNH,HD,INTC,BAC,VZ,DIS,XOM,NVDA,KO,CSCO,MRK,CMCSA,PFE,CVX,ADBE,NFLX,PEP,PYPL,T,ORCL,ABT,NKE,CRM,ABBV,MCD,BMY,TMO,WFC,COST,MDT,LLY,ACN,AMGN,BA,TMUS,AVGO,NEE,C,UNP"
2020-06-09,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,BAC,VZ,DIS,NVDA,XOM,KO,CSCO,MRK,CMCSA,NFLX,PFE,ADBE,CVX,PEP,PYPL,T,ORCL,NKE,ABT,ABBV,CRM,MCD,BMY,TMO,COST,LLY,WFC,MDT,AMGN,ACN,TMUS,AVGO,NEE,C,BA,TXN"
2020-06-10,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,BAC,NVDA,DIS,XOM,KO,CSCO,MRK,ADBE,NFLX,PFE,CMCSA,PYPL,PEP,CVX,T,CRM,ORCL,ABT,ABBV,NKE,MCD,TMO,LLY,COST,BMY,AMGN,ACN,MDT,TMUS,AVGO,NEE,WFC,TXN,UNP,AMT"
2020-06-11,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,PG,MA,UNH,HD,INTC,VZ,NVDA,BAC,DIS,KO,XOM,NFLX,MRK,ADBE,CSCO,PYPL,CMCSA,PEP,PFE,CVX,T,ORCL,CRM,ABT,ABBV,NKE,MCD,COST,TMO,LLY,AMGN,BMY,TMUS,ACN,MDT,NEE,AVGO,TXN,AMT,PM,UNP"
2020-06-12,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,NVDA,BAC,DIS,XOM,KO,ADBE,CSCO,NFLX,MRK,PYPL,CMCSA,PEP,PFE,CVX,T,CRM,ORCL,ABT,ABBV,NKE,MCD,TMO,COST,LLY,ACN,AMGN,BMY,TMUS,MDT,AVGO,NEE,WFC,AMT,TXN,UNP"
2020-06-15,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,NVDA,BAC,DIS,KO,XOM,ADBE,CSCO,NFLX,PYPL,CMCSA,PEP,MRK,PFE,CVX,T,ORCL,CRM,ABT,ABBV,NKE,MCD,TMO,COST,TMUS,AMGN,LLY,ACN,MDT,BMY,AVGO,NEE,AMT,WFC,UNP,TXN"
2020-06-16,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,BAC,NVDA,DIS,KO,XOM,ADBE,CSCO,NFLX,PYPL,MRK,PEP,CMCSA,PFE,CVX,ORCL,T,CRM,ABT,ABBV,NKE,LLY,MCD,TMO,COST,AMGN,ACN,BMY,MDT,TMUS,AVGO,NEE,AMT,WFC,PM,UNP"
2020-06-17,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,MA,PG,UNH,HD,INTC,VZ,NVDA,BAC,DIS,KO,ADBE,NFLX,CSCO,XOM,PYPL,MRK,PEP,CMCSA,PFE,CVX,CRM,T,ABT,ABBV,ORCL,NKE,LLY,MCD,TMO,AMGN,COST,ACN,BMY,MDT,TMUS,AVGO,NEE,AMT,UNP,TXN,PM"
2020-06-18,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,JPM,PG,UNH,HD,INTC,VZ,NVDA,BAC,DIS,ADBE,KO,NFLX,PYPL,XOM,CSCO,MRK,PEP,CMCSA,PFE,CVX,CRM,T,ORCL,ABT,ABBV,NKE,LLY,MCD,TMO,AMGN,COST,TMUS,ACN,AVGO,MDT,BMY,NEE,PM,UNP,TXN,AMT"
2020-06-19,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,HD,INTC,VZ,NVDA,BAC,DIS,ADBE,NFLX,KO,PYPL,CSCO,XOM,MRK,PEP,CMCSA,PFE,CRM,CVX,ORCL,T,ABT,ABBV,NKE,LLY,AMGN,TMO,MCD,COST,TMUS,ACN,BMY,MDT,AVGO,NEE,AMT,TXN,UNP,WFC"
2020-06-22,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,HD,INTC,NVDA,VZ,BAC,ADBE,DIS,NFLX,PYPL,KO,XOM,CSCO,MRK,PEP,CMCSA,PFE,CRM,CVX,ORCL,T,ABBV,ABT,NKE,LLY,MCD,TMO,AMGN,COST,TMUS,BMY,ACN,AVGO,MDT,NEE,AMT,TXN,UNP,WFC"
2020-06-23,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,JPM,PG,UNH,HD,INTC,NVDA,VZ,BAC,ADBE,DIS,NFLX,PYPL,KO,XOM,CSCO,MRK,PEP,CMCSA,PFE,CRM,CVX,ORCL,T,ABT,ABBV,NKE,LLY,TMO,MCD,AMGN,COST,TMUS,BMY,ACN,AVGO,MDT,NEE,AMT,TXN,UNP,WFC"
2020-06-24,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,INTC,NVDA,VZ,BAC,ADBE,DIS,NFLX,PYPL,KO,CSCO,XOM,MRK,PEP,CMCSA,PFE,CRM,ORCL,CVX,T,ABBV,NKE,ABT,LLY,TMO,MCD,AMGN,TMUS,COST,BMY,ACN,AVGO,MDT,NEE,TXN,AMT,UNP,PM"
2020-06-25,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,JPM,PG,MA,UNH,HD,INTC,NVDA,VZ,BAC,ADBE,NFLX,PYPL,DIS,KO,CSCO,XOM,MRK,PEP,CMCSA,CRM,PFE,ORCL,CVX,T,ABBV,ABT,NKE,LLY,TMO,AMGN,ACN,TMUS,MCD,COST,BMY,AVGO,MDT,NEE,TXN,UNP,AMT,WFC"
2020-06-26,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,INTC,NVDA,VZ,ADBE,BAC,PYPL,DIS,CSCO,NFLX,KO,MRK,XOM,PEP,CMCSA,PFE,CRM,ORCL,CVX,ABBV,ABT,T,LLY,NKE,TMO,AMGN,ACN,MCD,COST,BMY,TMUS,AVGO,MDT,NEE,TXN,UNP,AMT,LIN"
2020-06-29,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,INTC,NVDA,VZ,BAC,ADBE,DIS,PYPL,NFLX,CSCO,KO,XOM,MRK,PEP,CMCSA,PFE,ORCL,CRM,CVX,T,ABBV,ABT,NKE,LLY,TMO,AMGN,MCD,ACN,COST,TMUS,BMY,AVGO,MDT,NEE,TXN,AMT,UNP,LIN"
2020-06-30,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,INTC,NVDA,VZ,ADBE,BAC,PYPL,XOM,NFLX,DIS,CSCO,KO,MRK,PEP,CMCSA,ABBV,PFE,CRM,ORCL,CVX,T,ABT,NKE,LLY,TMO,AMGN,MCD,ACN,COST,BMY,TMUS,AVGO,MDT,NEE,TXN,AMT,UNP,LIN"
2020-07-01,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,HD,INTC,NVDA,VZ,NFLX,ADBE,PYPL,BAC,DIS,XOM,CSCO,KO,MRK,PEP,CMCSA,PFE,ABBV,CRM,ORCL,ABT,CVX,T,NKE,AMGN,LLY,TMO,MCD,ACN,COST,BMY,TMUS,AVGO,MDT,NEE,AMT,TXN,LIN,UNP"
2020-07-02,"MSFT,AAPL,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,HD,INTC,NVDA,VZ,ADBE,NFLX,PYPL,BAC,XOM,DIS,CSCO,KO,MRK,PEP,PFE,CMCSA,ABBV,CRM,ORCL,CVX,ABT,T,NKE,AMGN,LLY,TMO,ACN,MCD,COST,BMY,TMUS,AVGO,MDT,NEE,AMT,LIN,TXN,UNP"
2020-07-06,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,HD,INTC,NVDA,VZ,NFLX,ADBE,BAC,PYPL,DIS,XOM,CSCO,KO,MRK,CMCSA,PEP,PFE,CRM,ABBV,ORCL,ABT,T,CVX,NKE,LLY,TMO,AMGN,MCD,ACN,COST,BMY,TMUS,AVGO,MDT,NEE,TXN,LIN,AMT,UNP"
2020-07-07,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,INTC,NVDA,VZ,NFLX,ADBE,PYPL,DIS,BAC,XOM,KO,CSCO,MRK,PEP,CMCSA,PFE,CRM,ABBV,ORCL,ABT,T,CVX,NKE,LLY,TMO,AMGN,COST,MCD,ACN,BMY,TMUS,AVGO,MDT,NEE,LIN,AMT,TXN,DHR"
2020-07-08,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,INTC,VZ,NFLX,ADBE,PYPL,DIS,BAC,XOM,CSCO,KO,MRK,PEP,CMCSA,CRM,PFE,ABBV,ORCL,T,ABT,CVX,NKE,LLY,TMO,AMGN,COST,ACN,MCD,BMY,TMUS,AVGO,NEE,MDT,TXN,AMT,LIN,DHR"
2020-07-09,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,INTC,NFLX,VZ,ADBE,PYPL,DIS,BAC,CSCO,KO,XOM,MRK,PEP,CRM,CMCSA,PFE,ORCL,ABBV,ABT,T,TMO,CVX,NKE,LLY,AMGN,COST,ACN,MCD,TMUS,BMY,AVGO,NEE,MDT,TXN,AMT,DHR,LIN"
2020-07-10,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,HD,NVDA,INTC,NFLX,VZ,ADBE,DIS,BAC,PYPL,CSCO,KO,XOM,PEP,CMCSA,MRK,CRM,PFE,ORCL,ABBV,ABT,T,CVX,NKE,TMO,LLY,AMGN,COST,ACN,MCD,TMUS,BMY,AVGO,NEE,MDT,TXN,LIN,AMT,DHR"
2020-07-13,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,HD,NVDA,INTC,NFLX,VZ,ADBE,BAC,DIS,PYPL,KO,CSCO,XOM,MRK,PEP,CMCSA,PFE,ORCL,ABBV,CRM,ABT,T,CVX,NKE,TMO,LLY,AMGN,COST,MCD,ACN,BMY,TMUS,NEE,AVGO,MDT,LIN,TXN,DHR,PM"
2020-07-14,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,HD,NVDA,INTC,NFLX,VZ,BAC,DIS,ADBE,PYPL,XOM,KO,CSCO,MRK,CMCSA,PEP,PFE,ABBV,ORCL,CRM,ABT,CVX,T,TMO,NKE,LLY,AMGN,COST,MCD,ACN,BMY,TMUS,NEE,MDT,AVGO,LIN,TXN,DHR,UNP"
2020-07-15,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,HD,NVDA,INTC,NFLX,VZ,BAC,DIS,ADBE,XOM,PYPL,KO,CSCO,CMCSA,MRK,PFE,PEP,ABBV,ORCL,ABT,CRM,CVX,T,TMO,NKE,LLY,AMGN,COST,MCD,ACN,BMY,MDT,TMUS,NEE,AVGO,LIN,TXN,DHR,UNP"
2020-07-16,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,JPM,MA,UNH,HD,NVDA,INTC,NFLX,VZ,DIS,BAC,ADBE,XOM,PYPL,KO,CSCO,CMCSA,MRK,PFE,PEP,ABBV,ABT,ORCL,CRM,T,CVX,TMO,NKE,LLY,AMGN,COST,MCD,ACN,BMY,NEE,TMUS,MDT,LIN,AVGO,TXN,UNP,DHR"
2020-07-17,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,INTC,VZ,NFLX,DIS,ADBE,PYPL,BAC,KO,CSCO,XOM,CMCSA,MRK,PFE,PEP,ABBV,ABT,CRM,ORCL,T,CVX,TMO,AMGN,LLY,NKE,COST,MCD,ACN,BMY,NEE,MDT,TMUS,LIN,AVGO,TXN,UNP,DHR"
2020-07-20,"AAPL,AMZN,MSFT,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,HD,NVDA,INTC,VZ,NFLX,ADBE,PYPL,DIS,BAC,CSCO,KO,XOM,PFE,CMCSA,MRK,PEP,CRM,ABBV,ABT,ORCL,T,TMO,CVX,AMGN,LLY,NKE,COST,MCD,ACN,NEE,BMY,TMUS,MDT,AVGO,LIN,TXN,DHR,UNP"
2020-07-21,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,INTC,VZ,NFLX,BAC,ADBE,DIS,PYPL,KO,XOM,CSCO,CMCSA,PFE,MRK,PEP,ABT,CRM,ABBV,ORCL,CVX,T,TMO,NKE,AMGN,LLY,COST,MCD,ACN,NEE,BMY,TMUS,MDT,LIN,AVGO,TXN,DHR,UNP"
2020-07-22,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,MA,PG,JPM,UNH,HD,NVDA,INTC,VZ,NFLX,ADBE,BAC,DIS,PYPL,KO,PFE,CSCO,XOM,CMCSA,MRK,PEP,ABT,CRM,ABBV,ORCL,CVX,T,TMO,NKE,AMGN,LLY,MCD,COST,ACN,NEE,BMY,MDT,TMUS,LIN,AVGO,DHR,TXN,UNP"
2020-07-23,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,INTC,NVDA,VZ,BAC,NFLX,DIS,KO,ADBE,PYPL,PFE,CSCO,XOM,CMCSA,PEP,MRK,ABT,ABBV,CRM,ORCL,CVX,TMO,T,NKE,AMGN,MCD,LLY,COST,ACN,NEE,BMY,MDT,TMUS,LIN,DHR,AVGO,PM,TXN"
2020-07-24,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,VZ,BAC,NFLX,INTC,DIS,KO,ADBE,PYPL,CMCSA,PFE,XOM,CSCO,PEP,MRK,ABT,ABBV,CRM,ORCL,CVX,TMO,T,NKE,MCD,AMGN,LLY,COST,ACN,NEE,BMY,TMUS,MDT,LIN,AVGO,DHR,PM,UNP"
2020-07-27,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,HD,UNH,NVDA,VZ,NFLX,BAC,ADBE,PYPL,KO,INTC,DIS,XOM,CSCO,CMCSA,PFE,PEP,MRK,ABT,CRM,ABBV,CVX,ORCL,TMO,T,NKE,MCD,AMGN,LLY,COST,ACN,NEE,BMY,TMUS,LIN,MDT,AVGO,DHR,PM,TXN"
2020-07-28,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,HD,UNH,NVDA,VZ,NFLX,BAC,ADBE,KO,PYPL,INTC,DIS,PFE,CMCSA,XOM,CSCO,MRK,PEP,ABT,CRM,ABBV,ORCL,CVX,TMO,T,NKE,AMGN,LLY,MCD,COST,ACN,NEE,BMY,TMUS,MDT,LIN,DHR,AVGO,PM,TXN"
2020-07-29,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,VZ,BAC,PYPL,NFLX,ADBE,PFE,KO,DIS,INTC,CMCSA,XOM,CSCO,MRK,PEP,ABT,CRM,ABBV,ORCL,CVX,TMO,T,NKE,LLY,MCD,AMGN,COST,ACN,NEE,BMY,MDT,TMUS,LIN,DHR,AVGO,PM,TXN"
2020-07-30,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,VZ,PYPL,BAC,NFLX,ADBE,DIS,KO,PFE,INTC,CMCSA,CSCO,MRK,PEP,XOM,ABT,CRM,ABBV,ORCL,TMO,CVX,T,NKE,MCD,AMGN,COST,ACN,LLY,NEE,BMY,TMUS,MDT,DHR,LIN,AVGO,UPS,QCOM"
2020-07-31,"AAPL,AMZN,MSFT,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,VZ,PYPL,BAC,NFLX,ADBE,DIS,KO,PFE,INTC,CSCO,CMCSA,MRK,XOM,PEP,ABT,CRM,ORCL,ABBV,TMO,T,CVX,NKE,MCD,COST,AMGN,ACN,NEE,LLY,TMUS,BMY,MDT,LIN,DHR,AVGO,UPS,PM"
2020-08-03,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,VZ,PYPL,NFLX,BAC,ADBE,DIS,INTC,PFE,CSCO,MRK,KO,CMCSA,XOM,PEP,CRM,ABT,ORCL,ABBV,TMO,T,CVX,NKE,COST,MCD,AMGN,ACN,LLY,NEE,BMY,TMUS,MDT,AVGO,DHR,LIN,QCOM,UPS"
2020-08-04,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,VZ,PYPL,NFLX,BAC,ADBE,DIS,INTC,PFE,CSCO,KO,CMCSA,XOM,MRK,PEP,CRM,ABT,ORCL,ABBV,TMO,T,CVX,NKE,COST,MCD,ACN,AMGN,LLY,NEE,TMUS,BMY,AVGO,DHR,MDT,LIN,UPS,QCOM"
2020-08-05,"AAPL,MSFT,AMZN,GOOGL,GOOG,V,JNJ,WMT,PG,MA,JPM,UNH,HD,NVDA,VZ,PYPL,DIS,BAC,NFLX,ADBE,INTC,KO,PFE,CSCO,XOM,MRK,CMCSA,PEP,CRM,ABT,ORCL,TMO,ABBV,CVX,T,NKE,COST,MCD,ACN,AMGN,LLY,NEE,BMY,AVGO,TMUS,LIN,MDT,DHR,UPS,QCOM"
